time,count
"2009-06-07T00:00:00Z",293
"2009-06-08T00:00:00Z",265
"2009-06-09T00:00:00Z",293
"2009-06-11T00:00:00Z",46
"2009-06-12T00:00:00Z",299
"2009-06-13T00:00:00Z",292
"2009-06-14T00:00:00Z",298
"2009-06-15T00:00:00Z",277
"2009-06-16T00:00:00Z",257
"2009-06-17T00:00:00Z",178
"2009-06-18T00:00:00Z",254
"2009-06-19T00:00:00Z",244
"2009-06-20T00:00:00Z",243
"2009-06-21T00:00:00Z",241
"2009-06-22T00:00:00Z",256
"2009-06-23T00:00:00Z",257
"2009-06-24T00:00:00Z",259
"2009-06-25T00:00:00Z",239
"2009-06-26T00:00:00Z",136
"2009-06-27T00:00:00Z",140
"2009-06-28T00:00:00Z",133
"2009-06-29T00:00:00Z",288
"2009-06-30T00:00:00Z",271
"2009-07-01T00:00:00Z",259
"2009-07-02T00:00:00Z",135
"2009-07-03T00:00:00Z",345
"2009-07-04T00:00:00Z",348
"2009-07-05T00:00:00Z",346
"2009-07-06T00:00:00Z",351
"2009-07-07T00:00:00Z",352
"2009-07-08T00:00:00Z",353
"2009-07-09T00:00:00Z",357
"2009-07-10T00:00:00Z",335
"2009-07-11T00:00:00Z",340
"2009-07-12T00:00:00Z",342
"2009-07-13T00:00:00Z",338
"2009-07-14T00:00:00Z",359
"2009-07-15T00:00:00Z",303
"2009-07-16T00:00:00Z",349
"2009-07-18T00:00:00Z",326
"2009-07-20T00:00:00Z",346
"2009-07-21T00:00:00Z",341
"2009-07-22T00:00:00Z",331
"2009-07-23T00:00:00Z",329
"2009-07-24T00:00:00Z",331
"2009-07-25T00:00:00Z",331
"2009-07-26T00:00:00Z",330
"2009-07-27T00:00:00Z",330
"2009-07-28T00:00:00Z",327
"2009-07-29T00:00:00Z",331
"2009-07-30T00:00:00Z",335
"2009-07-31T00:00:00Z",340
"2009-08-01T00:00:00Z",337
"2009-08-02T00:00:00Z",352
"2009-08-03T00:00:00Z",346
"2009-08-04T00:00:00Z",341
"2009-08-05T00:00:00Z",346
"2009-08-06T00:00:00Z",351
"2009-08-07T00:00:00Z",346
"2009-08-08T00:00:00Z",340
"2009-08-09T00:00:00Z",347
"2009-08-10T00:00:00Z",340
"2009-08-11T00:00:00Z",332
"2009-08-12T00:00:00Z",337
"2009-08-13T00:00:00Z",351
"2009-08-14T00:00:00Z",346
"2009-08-15T00:00:00Z",344
"2009-08-16T00:00:00Z",349
"2009-08-17T00:00:00Z",363
"2009-08-18T00:00:00Z",196
"2009-08-19T00:00:00Z",200
"2009-08-20T00:00:00Z",331
"2009-08-21T00:00:00Z",215
"2009-08-22T00:00:00Z",373
"2009-08-23T00:00:00Z",351
"2009-08-24T00:00:00Z",351
"2009-08-25T00:00:00Z",348
"2009-08-26T00:00:00Z",343
"2009-08-27T00:00:00Z",354
"2009-08-28T00:00:00Z",354
"2009-08-29T00:00:00Z",352
"2009-08-31T00:00:00Z",201
"2009-09-01T00:00:00Z",195
"2009-09-02T00:00:00Z",195
"2009-09-03T00:00:00Z",194
"2009-09-04T00:00:00Z",195
"2009-09-05T00:00:00Z",170
"2009-09-06T00:00:00Z",193
"2009-09-07T00:00:00Z",154
"2009-09-08T00:00:00Z",172
"2009-09-09T00:00:00Z",181
"2009-09-10T00:00:00Z",163
"2009-09-11T00:00:00Z",183
"2009-09-12T00:00:00Z",333
"2009-09-13T00:00:00Z",159
"2009-09-14T00:00:00Z",190
"2009-09-15T00:00:00Z",162
"2009-09-16T00:00:00Z",191
"2009-09-17T00:00:00Z",165
"2009-09-18T00:00:00Z",173
"2009-09-19T00:00:00Z",189
"2009-09-20T00:00:00Z",329
"2009-09-21T00:00:00Z",327
"2009-09-22T00:00:00Z",325
"2009-09-23T00:00:00Z",330
"2009-09-24T00:00:00Z",325
"2009-09-25T00:00:00Z",330
"2009-09-26T00:00:00Z",342
"2009-09-27T00:00:00Z",328
"2009-09-28T00:00:00Z",326
"2009-09-29T00:00:00Z",261
"2009-09-30T00:00:00Z",84
"2009-10-01T00:00:00Z",332
"2009-10-03T00:00:00Z",342
"2009-10-04T00:00:00Z",328
"2009-10-05T00:00:00Z",334
"2009-10-06T00:00:00Z",335
"2009-10-07T00:00:00Z",337
"2009-10-08T00:00:00Z",190
"2009-10-09T00:00:00Z",331
"2009-10-10T00:00:00Z",86
"2009-10-11T00:00:00Z",89
"2009-10-12T00:00:00Z",82
"2009-10-13T00:00:00Z",309
"2009-10-14T00:00:00Z",324
"2009-10-15T00:00:00Z",315
"2009-10-16T00:00:00Z",310
"2009-10-17T00:00:00Z",285
"2009-10-18T00:00:00Z",232
"2009-10-20T00:00:00Z",226
"2009-10-21T00:00:00Z",227
"2009-10-22T00:00:00Z",221
"2009-10-23T00:00:00Z",232
"2009-10-24T00:00:00Z",234
"2009-10-25T00:00:00Z",237
"2009-10-27T00:00:00Z",258
"2009-10-28T00:00:00Z",220
"2009-10-29T00:00:00Z",318
"2009-10-30T00:00:00Z",317
"2009-10-31T00:00:00Z",305
"2009-11-01T00:00:00Z",303
"2009-11-02T00:00:00Z",222
"2009-11-03T00:00:00Z",302
"2009-11-04T00:00:00Z",332
"2009-11-05T00:00:00Z",317
"2009-11-06T00:00:00Z",318
"2009-11-07T00:00:00Z",315
"2009-11-08T00:00:00Z",323
"2009-11-09T00:00:00Z",312
"2009-11-10T00:00:00Z",324
"2009-11-11T00:00:00Z",296
"2009-11-12T00:00:00Z",323
"2009-11-13T00:00:00Z",327
"2009-11-14T00:00:00Z",327
"2009-11-15T00:00:00Z",329
"2009-11-16T00:00:00Z",319
"2009-11-17T00:00:00Z",251
"2009-11-18T00:00:00Z",253
"2009-11-19T00:00:00Z",329
"2009-11-20T00:00:00Z",311
"2009-11-21T00:00:00Z",331
"2009-11-22T00:00:00Z",260
"2009-11-23T00:00:00Z",333
"2009-11-24T00:00:00Z",258
"2009-11-25T00:00:00Z",256
"2009-11-26T00:00:00Z",294
"2009-11-27T00:00:00Z",294
"2009-11-28T00:00:00Z",307
"2009-11-29T00:00:00Z",277
"2009-11-30T00:00:00Z",322
"2009-12-01T00:00:00Z",328
"2009-12-02T00:00:00Z",311
"2009-12-03T00:00:00Z",257
"2009-12-04T00:00:00Z",261
"2009-12-05T00:00:00Z",264
"2009-12-06T00:00:00Z",264
"2009-12-07T00:00:00Z",263
"2009-12-08T00:00:00Z",328
"2009-12-09T00:00:00Z",333
"2009-12-10T00:00:00Z",332
"2009-12-11T00:00:00Z",339
"2009-12-12T00:00:00Z",338
"2009-12-13T00:00:00Z",334
"2009-12-14T00:00:00Z",326
"2009-12-15T00:00:00Z",323
"2009-12-16T00:00:00Z",335
"2009-12-17T00:00:00Z",304
"2009-12-18T00:00:00Z",347
"2009-12-19T00:00:00Z",340
"2009-12-20T00:00:00Z",340
"2009-12-21T00:00:00Z",253
"2009-12-22T00:00:00Z",317
"2009-12-23T00:00:00Z",311
"2009-12-24T00:00:00Z",312
"2009-12-25T00:00:00Z",258
"2009-12-26T00:00:00Z",323
"2009-12-27T00:00:00Z",305
"2009-12-28T00:00:00Z",311
"2009-12-29T00:00:00Z",312
"2009-12-30T00:00:00Z",312
"2009-12-31T00:00:00Z",305
"2010-01-01T00:00:00Z",318
"2010-01-02T00:00:00Z",327
"2010-01-03T00:00:00Z",287
"2010-01-04T00:00:00Z",324
"2010-01-05T00:00:00Z",320
"2010-01-06T00:00:00Z",326
"2010-01-07T00:00:00Z",324
"2010-01-08T00:00:00Z",313
"2010-01-09T00:00:00Z",310
"2010-01-10T00:00:00Z",307
"2010-01-11T00:00:00Z",314
"2010-01-12T00:00:00Z",322
"2010-01-13T00:00:00Z",279
"2010-01-14T00:00:00Z",262
"2010-01-15T00:00:00Z",310
"2010-01-16T00:00:00Z",316
"2010-01-17T00:00:00Z",303
"2010-01-18T00:00:00Z",315
"2010-01-19T00:00:00Z",317
"2010-01-20T00:00:00Z",256
"2010-01-21T00:00:00Z",318
"2010-01-22T00:00:00Z",321
"2010-01-23T00:00:00Z",311
"2010-01-24T00:00:00Z",314
"2010-01-25T00:00:00Z",315
"2010-01-26T00:00:00Z",320
"2010-01-27T00:00:00Z",319
"2010-01-28T00:00:00Z",316
"2010-01-29T00:00:00Z",318
"2010-01-30T00:00:00Z",322
"2010-01-31T00:00:00Z",320
"2010-02-01T00:00:00Z",316
"2010-02-02T00:00:00Z",316
"2010-02-03T00:00:00Z",313
"2010-02-04T00:00:00Z",314
"2010-02-05T00:00:00Z",315
"2010-02-06T00:00:00Z",318
"2010-02-07T00:00:00Z",318
"2010-02-08T00:00:00Z",320
"2010-02-09T00:00:00Z",310
"2010-02-10T00:00:00Z",307
"2010-02-11T00:00:00Z",302
"2010-02-12T00:00:00Z",311
"2010-02-13T00:00:00Z",299
"2010-02-14T00:00:00Z",252
"2010-02-15T00:00:00Z",244
"2010-02-16T00:00:00Z",251
"2010-02-17T00:00:00Z",196
"2010-02-18T00:00:00Z",195
"2010-02-19T00:00:00Z",251
"2010-02-20T00:00:00Z",244
"2010-02-21T00:00:00Z",217
"2010-02-22T00:00:00Z",196
"2010-02-23T00:00:00Z",200
"2010-02-24T00:00:00Z",201
"2010-02-25T00:00:00Z",201
"2010-02-26T00:00:00Z",243
"2010-02-27T00:00:00Z",259
"2010-02-28T00:00:00Z",199
"2010-03-01T00:00:00Z",200
"2010-03-02T00:00:00Z",199
"2010-03-03T00:00:00Z",252
"2010-03-04T00:00:00Z",253
"2010-03-05T00:00:00Z",247
"2010-03-06T00:00:00Z",252
"2010-03-07T00:00:00Z",248
"2010-03-08T00:00:00Z",192
"2010-03-09T00:00:00Z",303
"2010-03-10T00:00:00Z",302
"2010-03-11T00:00:00Z",322
"2010-03-12T00:00:00Z",314
"2010-03-13T00:00:00Z",312
"2010-03-14T00:00:00Z",311
"2010-03-15T00:00:00Z",304
"2010-03-16T00:00:00Z",297
"2010-03-17T00:00:00Z",303
"2010-03-18T00:00:00Z",311
"2010-03-19T00:00:00Z",310
"2010-03-20T00:00:00Z",299
"2010-03-21T00:00:00Z",306
"2010-03-22T00:00:00Z",314
"2010-03-23T00:00:00Z",323
"2010-03-24T00:00:00Z",323
"2010-03-25T00:00:00Z",321
"2010-03-26T00:00:00Z",313
"2010-03-27T00:00:00Z",315
"2010-03-28T00:00:00Z",311
"2010-03-29T00:00:00Z",313
"2010-03-30T00:00:00Z",315
"2010-03-31T00:00:00Z",319
"2010-04-01T00:00:00Z",318
"2010-04-02T00:00:00Z",317
"2010-04-03T00:00:00Z",313
"2010-04-04T00:00:00Z",307
"2010-04-05T00:00:00Z",314
"2010-04-06T00:00:00Z",313
"2010-04-07T00:00:00Z",310
"2010-04-08T00:00:00Z",321
"2010-04-09T00:00:00Z",311
"2010-04-10T00:00:00Z",313
"2010-04-11T00:00:00Z",305
"2010-04-12T00:00:00Z",307
"2010-04-13T00:00:00Z",307
"2010-04-14T00:00:00Z",302
"2010-04-15T00:00:00Z",13
"2010-04-16T00:00:00Z",293
"2010-04-18T00:00:00Z",307
"2010-04-19T00:00:00Z",313
"2010-04-20T00:00:00Z",309
"2010-04-21T00:00:00Z",306
"2010-04-22T00:00:00Z",309
"2010-04-28T00:00:00Z",305
"2010-04-29T00:00:00Z",308
"2010-04-30T00:00:00Z",312
"2010-05-01T00:00:00Z",320
"2010-05-27T00:00:00Z",303
"2010-05-28T00:00:00Z",292
"2010-05-29T00:00:00Z",297
"2010-05-30T00:00:00Z",293
"2010-05-31T00:00:00Z",309
"2010-06-02T00:00:00Z",304
"2010-06-03T00:00:00Z",310
"2010-06-04T00:00:00Z",300
"2010-06-05T00:00:00Z",310
"2010-06-06T00:00:00Z",302
"2010-06-07T00:00:00Z",297
"2010-06-08T00:00:00Z",292
"2010-06-09T00:00:00Z",299
"2010-06-10T00:00:00Z",302
"2010-06-11T00:00:00Z",299
"2010-06-12T00:00:00Z",286
"2010-06-13T00:00:00Z",291
"2010-06-14T00:00:00Z",247
"2010-06-15T00:00:00Z",244
"2010-06-16T00:00:00Z",242
"2010-06-17T00:00:00Z",241
"2010-06-18T00:00:00Z",238
"2010-06-19T00:00:00Z",235
"2010-06-20T00:00:00Z",233
"2010-06-21T00:00:00Z",212
"2010-06-22T00:00:00Z",235
"2010-06-23T00:00:00Z",234
"2010-06-24T00:00:00Z",229
"2010-06-25T00:00:00Z",236
"2010-07-11T00:00:00Z",226
"2010-07-12T00:00:00Z",230
"2010-07-13T00:00:00Z",220
"2010-07-14T00:00:00Z",278
"2010-07-15T00:00:00Z",269
"2010-07-16T00:00:00Z",257
"2010-07-17T00:00:00Z",290
"2010-07-18T00:00:00Z",272
"2010-07-19T00:00:00Z",273
"2010-07-20T00:00:00Z",275
"2010-07-21T00:00:00Z",9
"2010-07-22T00:00:00Z",221
"2010-07-23T00:00:00Z",217
"2010-07-24T00:00:00Z",268
"2010-07-25T00:00:00Z",17
"2010-07-26T00:00:00Z",10
"2010-07-27T00:00:00Z",7
"2010-07-28T00:00:00Z",272
"2010-07-29T00:00:00Z",274
"2010-07-30T00:00:00Z",282
"2010-07-31T00:00:00Z",277
"2010-08-02T00:00:00Z",267
"2010-08-03T00:00:00Z",265
"2010-08-04T00:00:00Z",274
"2010-08-05T00:00:00Z",267
"2010-08-06T00:00:00Z",276
"2010-08-07T00:00:00Z",204
"2010-08-08T00:00:00Z",276
"2010-08-09T00:00:00Z",139
"2010-08-10T00:00:00Z",131
"2010-08-11T00:00:00Z",225
"2010-08-12T00:00:00Z",220
"2010-08-13T00:00:00Z",210
"2010-08-14T00:00:00Z",199
"2010-08-15T00:00:00Z",188
"2010-08-16T00:00:00Z",196
"2010-08-17T00:00:00Z",184
"2010-08-18T00:00:00Z",193
"2010-08-19T00:00:00Z",193
"2010-08-20T00:00:00Z",220
"2010-08-21T00:00:00Z",222
"2010-08-22T00:00:00Z",211
"2010-08-23T00:00:00Z",226
"2010-08-24T00:00:00Z",224
"2010-08-25T00:00:00Z",222
"2010-08-26T00:00:00Z",261
"2010-08-30T00:00:00Z",275
"2010-08-31T00:00:00Z",262
"2010-09-01T00:00:00Z",278
"2010-09-02T00:00:00Z",277
"2010-09-03T00:00:00Z",237
"2010-09-04T00:00:00Z",281
"2010-09-05T00:00:00Z",267
"2010-09-06T00:00:00Z",276
"2010-09-07T00:00:00Z",270
"2010-09-08T00:00:00Z",279
"2010-09-09T00:00:00Z",278
"2010-09-10T00:00:00Z",281
"2010-09-11T00:00:00Z",265
"2010-09-12T00:00:00Z",277
"2010-09-13T00:00:00Z",252
"2010-09-14T00:00:00Z",268
"2010-09-15T00:00:00Z",270
"2010-09-16T00:00:00Z",275
"2010-09-17T00:00:00Z",271
"2010-09-18T00:00:00Z",270
"2010-09-19T00:00:00Z",266
"2010-09-20T00:00:00Z",262
"2010-09-21T00:00:00Z",262
"2010-09-22T00:00:00Z",238
"2010-09-23T00:00:00Z",245
"2010-09-24T00:00:00Z",193
"2010-09-25T00:00:00Z",249
"2010-09-26T00:00:00Z",262
"2010-09-27T00:00:00Z",264
"2010-09-28T00:00:00Z",265
"2010-09-29T00:00:00Z",263
"2010-09-30T00:00:00Z",279
"2010-10-01T00:00:00Z",273
"2010-10-02T00:00:00Z",271
"2010-10-03T00:00:00Z",271
"2010-10-04T00:00:00Z",266
"2010-10-05T00:00:00Z",271
"2010-10-06T00:00:00Z",125
"2010-10-07T00:00:00Z",239
"2010-10-08T00:00:00Z",188
"2010-10-09T00:00:00Z",187
"2010-10-10T00:00:00Z",136
"2010-10-11T00:00:00Z",134
"2010-10-12T00:00:00Z",210
"2010-10-13T00:00:00Z",203
"2010-10-14T00:00:00Z",202
"2010-10-15T00:00:00Z",206
"2010-10-16T00:00:00Z",205
"2010-10-17T00:00:00Z",205
"2010-10-18T00:00:00Z",169
"2010-10-19T00:00:00Z",209
"2010-10-20T00:00:00Z",218
"2010-10-21T00:00:00Z",210
"2010-10-22T00:00:00Z",200
"2010-10-23T00:00:00Z",199
"2010-10-24T00:00:00Z",207
"2010-10-25T00:00:00Z",201
"2010-10-26T00:00:00Z",202
"2010-10-27T00:00:00Z",208
"2010-10-28T00:00:00Z",201
"2010-10-29T00:00:00Z",204
"2010-10-30T00:00:00Z",197
"2010-10-31T00:00:00Z",203
"2010-11-02T00:00:00Z",199
"2010-11-03T00:00:00Z",188
"2010-11-05T00:00:00Z",184
"2010-11-06T00:00:00Z",184
"2010-11-22T00:00:00Z",6
"2010-11-23T00:00:00Z",145
"2010-11-24T00:00:00Z",149
"2010-11-25T00:00:00Z",147
"2010-11-26T00:00:00Z",158
"2010-11-27T00:00:00Z",147
"2010-11-28T00:00:00Z",150
"2010-12-15T00:00:00Z",226
"2010-12-16T00:00:00Z",202
"2010-12-27T00:00:00Z",192
"2011-01-01T00:00:00Z",213
"2011-01-02T00:00:00Z",221
"2011-01-03T00:00:00Z",223
"2011-01-04T00:00:00Z",195
"2011-01-05T00:00:00Z",202
"2011-01-06T00:00:00Z",201
"2011-01-07T00:00:00Z",199
"2011-01-08T00:00:00Z",229
"2011-01-09T00:00:00Z",225
"2011-01-10T00:00:00Z",232
"2011-01-11T00:00:00Z",223
"2011-01-12T00:00:00Z",218
"2011-01-13T00:00:00Z",216
"2011-01-14T00:00:00Z",216
"2011-01-15T00:00:00Z",206
"2011-01-18T00:00:00Z",223
"2011-01-19T00:00:00Z",218
"2011-01-20T00:00:00Z",222
"2011-01-21T00:00:00Z",222
"2011-01-22T00:00:00Z",224
"2011-01-23T00:00:00Z",221
"2011-01-24T00:00:00Z",222
"2011-01-25T00:00:00Z",212
"2011-01-26T00:00:00Z",218
"2011-01-27T00:00:00Z",170
"2011-01-28T00:00:00Z",170
"2011-01-29T00:00:00Z",180
"2011-01-30T00:00:00Z",178
"2011-01-31T00:00:00Z",177
"2011-02-01T00:00:00Z",175
"2011-02-03T00:00:00Z",165
"2011-02-04T00:00:00Z",167
"2011-02-05T00:00:00Z",180
"2011-02-06T00:00:00Z",176
"2011-02-07T00:00:00Z",177
"2011-02-08T00:00:00Z",176
"2011-02-09T00:00:00Z",172
"2011-02-10T00:00:00Z",170
"2011-02-11T00:00:00Z",176
"2011-02-12T00:00:00Z",165
"2011-02-13T00:00:00Z",195
"2011-02-14T00:00:00Z",201
"2011-02-16T00:00:00Z",199
"2011-02-17T00:00:00Z",197
"2011-02-18T00:00:00Z",207
"2011-02-19T00:00:00Z",206
"2011-02-20T00:00:00Z",207
"2011-02-21T00:00:00Z",204
"2011-02-22T00:00:00Z",210
"2011-02-23T00:00:00Z",193
"2011-02-24T00:00:00Z",191
"2011-02-25T00:00:00Z",198
"2011-02-26T00:00:00Z",207
"2011-02-27T00:00:00Z",203
"2011-02-28T00:00:00Z",206
"2011-03-01T00:00:00Z",207
"2011-03-02T00:00:00Z",202
"2011-03-03T00:00:00Z",205
"2011-03-04T00:00:00Z",204
"2011-03-05T00:00:00Z",205
"2011-03-07T00:00:00Z",200
"2011-03-08T00:00:00Z",209
"2011-03-09T00:00:00Z",211
"2011-03-10T00:00:00Z",212
"2011-03-11T00:00:00Z",205
"2011-03-12T00:00:00Z",209
"2011-03-13T00:00:00Z",206
"2011-03-14T00:00:00Z",210
"2011-03-15T00:00:00Z",210
"2011-03-16T00:00:00Z",207
"2011-03-17T00:00:00Z",206
"2011-03-18T00:00:00Z",210
"2011-03-19T00:00:00Z",211
"2011-03-20T00:00:00Z",209
"2011-03-21T00:00:00Z",209
"2011-03-22T00:00:00Z",206
"2011-03-23T00:00:00Z",206
"2011-03-24T00:00:00Z",207
"2011-03-25T00:00:00Z",204
"2011-03-26T00:00:00Z",206
"2011-03-27T00:00:00Z",201
"2011-03-28T00:00:00Z",200
"2011-03-29T00:00:00Z",201
"2011-03-30T00:00:00Z",205
"2011-03-31T00:00:00Z",204
"2011-04-01T00:00:00Z",204
"2011-04-02T00:00:00Z",203
"2011-04-03T00:00:00Z",200
"2011-04-04T00:00:00Z",205
"2011-04-05T00:00:00Z",240
"2011-04-06T00:00:00Z",243
"2011-04-07T00:00:00Z",239
"2011-04-08T00:00:00Z",249
"2011-04-09T00:00:00Z",252
"2011-04-10T00:00:00Z",250
"2011-04-11T00:00:00Z",250
"2011-04-12T00:00:00Z",252
"2011-04-13T00:00:00Z",226
"2011-04-14T00:00:00Z",237
"2011-04-15T00:00:00Z",240
"2011-04-16T00:00:00Z",211
"2011-04-18T00:00:00Z",255
"2011-04-19T00:00:00Z",252
"2011-04-20T00:00:00Z",255
"2011-04-21T00:00:00Z",255
"2011-04-22T00:00:00Z",253
"2011-04-23T00:00:00Z",243
"2011-04-24T00:00:00Z",255
"2011-04-25T00:00:00Z",257
"2011-04-26T00:00:00Z",249
"2011-04-27T00:00:00Z",259
"2011-04-28T00:00:00Z",256
"2011-04-29T00:00:00Z",257
"2011-04-30T00:00:00Z",258
"2011-05-01T00:00:00Z",258
"2011-05-02T00:00:00Z",252
"2011-05-03T00:00:00Z",254
"2011-05-04T00:00:00Z",250
"2011-05-05T00:00:00Z",256
"2011-05-06T00:00:00Z",248
"2011-05-07T00:00:00Z",248
"2011-05-08T00:00:00Z",244
"2011-05-09T00:00:00Z",254
"2011-05-10T00:00:00Z",254
"2011-05-11T00:00:00Z",245
"2011-05-12T00:00:00Z",238
"2011-05-13T00:00:00Z",245
"2011-05-14T00:00:00Z",245
"2011-05-15T00:00:00Z",249
"2011-05-16T00:00:00Z",251
"2011-05-17T00:00:00Z",254
"2011-05-18T00:00:00Z",261
"2011-05-19T00:00:00Z",247
"2011-05-20T00:00:00Z",250
"2011-05-21T00:00:00Z",248
"2011-05-22T00:00:00Z",252
"2011-05-23T00:00:00Z",248
"2011-05-25T00:00:00Z",245
"2011-05-26T00:00:00Z",248
"2011-05-27T00:00:00Z",249
"2011-05-28T00:00:00Z",252
"2011-05-29T00:00:00Z",249
"2011-05-30T00:00:00Z",236
"2011-05-31T00:00:00Z",2
"2011-06-01T00:00:00Z",254
"2011-06-02T00:00:00Z",254
"2011-06-03T00:00:00Z",258
"2011-06-04T00:00:00Z",254
"2011-06-08T00:00:00Z",249
"2011-06-09T00:00:00Z",229
"2011-06-10T00:00:00Z",250
"2011-06-11T00:00:00Z",239
"2011-06-12T00:00:00Z",247
"2011-06-13T00:00:00Z",247
"2011-06-14T00:00:00Z",253
"2011-06-15T00:00:00Z",250
"2011-06-16T00:00:00Z",246
"2011-06-17T00:00:00Z",252
"2011-06-18T00:00:00Z",243
"2011-06-19T00:00:00Z",249
"2011-06-20T00:00:00Z",240
"2011-06-21T00:00:00Z",240
"2011-06-22T00:00:00Z",245
"2011-06-23T00:00:00Z",219
"2011-06-24T00:00:00Z",239
"2011-06-25T00:00:00Z",243
"2011-06-26T00:00:00Z",235
"2011-06-27T00:00:00Z",243
"2011-06-28T00:00:00Z",250
"2011-06-29T00:00:00Z",3
"2011-06-30T00:00:00Z",246
"2011-07-01T00:00:00Z",251
"2011-07-02T00:00:00Z",243
"2011-07-03T00:00:00Z",244
"2011-07-04T00:00:00Z",242
"2011-07-05T00:00:00Z",249
"2011-07-06T00:00:00Z",247
"2011-07-07T00:00:00Z",249
"2011-07-08T00:00:00Z",252
"2011-07-09T00:00:00Z",247
"2011-07-10T00:00:00Z",247
"2011-07-11T00:00:00Z",242
"2011-07-12T00:00:00Z",253
"2011-07-13T00:00:00Z",242
"2011-07-14T00:00:00Z",211
"2011-07-15T00:00:00Z",207
"2011-07-16T00:00:00Z",195
"2011-07-17T00:00:00Z",244
"2011-07-18T00:00:00Z",244
"2011-07-19T00:00:00Z",245
"2011-07-20T00:00:00Z",247
"2011-07-21T00:00:00Z",250
"2011-07-22T00:00:00Z",240
"2011-07-23T00:00:00Z",241
"2011-07-24T00:00:00Z",246
"2011-07-25T00:00:00Z",245
"2011-07-26T00:00:00Z",211
"2011-07-27T00:00:00Z",239
"2011-07-28T00:00:00Z",241
"2011-07-29T00:00:00Z",233
"2011-07-30T00:00:00Z",234
"2011-07-31T00:00:00Z",231
"2011-08-01T00:00:00Z",242
"2011-08-02T00:00:00Z",243
"2011-08-03T00:00:00Z",235
"2011-08-04T00:00:00Z",244
"2011-08-05T00:00:00Z",226
"2011-08-06T00:00:00Z",241
"2011-08-07T00:00:00Z",246
"2011-08-08T00:00:00Z",215
"2011-08-09T00:00:00Z",235
"2011-08-10T00:00:00Z",249
"2011-08-11T00:00:00Z",200
"2011-08-12T00:00:00Z",170
"2011-08-13T00:00:00Z",252
"2011-08-14T00:00:00Z",230
"2011-08-15T00:00:00Z",237
"2011-08-16T00:00:00Z",231
"2011-08-17T00:00:00Z",235
"2011-08-18T00:00:00Z",234
"2011-08-19T00:00:00Z",233
"2011-08-20T00:00:00Z",240
"2011-08-21T00:00:00Z",235
"2011-08-22T00:00:00Z",237
"2011-08-23T00:00:00Z",243
"2011-08-24T00:00:00Z",205
"2011-08-25T00:00:00Z",216
"2011-08-26T00:00:00Z",174
"2011-08-27T00:00:00Z",169
"2011-08-28T00:00:00Z",198
"2011-08-29T00:00:00Z",142
"2011-08-30T00:00:00Z",187
"2011-08-31T00:00:00Z",200
"2011-09-01T00:00:00Z",206
"2011-09-02T00:00:00Z",206
"2011-09-03T00:00:00Z",203
"2011-09-16T00:00:00Z",107
"2011-09-17T00:00:00Z",113
"2011-09-18T00:00:00Z",103
"2011-09-19T00:00:00Z",153
"2011-09-20T00:00:00Z",177
"2011-09-21T00:00:00Z",179
"2011-09-22T00:00:00Z",185
"2011-09-23T00:00:00Z",194
"2011-09-24T00:00:00Z",195
"2011-09-25T00:00:00Z",196
"2011-09-26T00:00:00Z",195
"2011-09-27T00:00:00Z",193
"2011-09-28T00:00:00Z",200
"2011-09-29T00:00:00Z",200
"2011-09-30T00:00:00Z",193
"2011-10-01T00:00:00Z",200
"2011-10-02T00:00:00Z",196
"2011-10-03T00:00:00Z",193
"2011-10-04T00:00:00Z",205
"2011-10-05T00:00:00Z",235
"2011-10-06T00:00:00Z",231
"2011-10-07T00:00:00Z",226
"2011-10-08T00:00:00Z",228
"2011-10-09T00:00:00Z",226
"2011-10-10T00:00:00Z",3
"2011-10-11T00:00:00Z",234
"2011-10-12T00:00:00Z",232
"2011-10-13T00:00:00Z",237
"2011-10-14T00:00:00Z",233
"2011-10-15T00:00:00Z",235
"2011-10-16T00:00:00Z",236
"2011-10-17T00:00:00Z",234
"2011-10-18T00:00:00Z",238
"2011-10-19T00:00:00Z",241
"2011-10-20T00:00:00Z",241
"2011-10-21T00:00:00Z",239
"2011-10-22T00:00:00Z",242
"2011-10-23T00:00:00Z",241
"2011-10-24T00:00:00Z",243
"2011-10-25T00:00:00Z",243
"2011-10-26T00:00:00Z",235
"2011-10-27T00:00:00Z",238
"2011-10-28T00:00:00Z",234
"2011-10-29T00:00:00Z",240
"2011-10-30T00:00:00Z",213
"2011-10-31T00:00:00Z",217
"2011-11-01T00:00:00Z",216
"2011-11-02T00:00:00Z",218
"2011-11-03T00:00:00Z",218
"2011-11-04T00:00:00Z",214
"2011-11-05T00:00:00Z",204
"2011-11-06T00:00:00Z",208
"2011-11-07T00:00:00Z",211
"2011-11-08T00:00:00Z",215
"2011-11-09T00:00:00Z",219
"2011-11-10T00:00:00Z",228
"2011-11-11T00:00:00Z",224
"2011-11-12T00:00:00Z",226
"2011-11-13T00:00:00Z",218
"2011-11-14T00:00:00Z",218
"2011-11-15T00:00:00Z",216
"2011-11-16T00:00:00Z",223
"2011-11-17T00:00:00Z",219
"2011-11-18T00:00:00Z",224
"2011-11-19T00:00:00Z",227
"2011-11-20T00:00:00Z",228
"2011-11-21T00:00:00Z",227
"2011-11-22T00:00:00Z",224
"2011-11-23T00:00:00Z",219
"2011-11-24T00:00:00Z",212
"2011-11-25T00:00:00Z",209
"2011-11-26T00:00:00Z",167
"2011-11-27T00:00:00Z",200
